GeneID	HBXGZ	HBXHA	HBXHB	HBXHC	HBXHG	HBXHH	HBXHN	HBXHO	HBXHP	HBXHS	HBXHT	HBXHU	HBXHW	HBXHX	HBXHY	HBXHZ	HBXNA	HBXNB	HBXNC	HBXNG	HBXNH	HBXNN	HBXNO	HBXNP	HBXNS	HBXNT	HBXNU
639295619	43.41	39.62	45.25	59.16	66.15	60.89	58.37	63.71	62.24	51.48	61.23	51.89	51.15	55.94	49.39	52.97	36.27	55.28	53.19	68.25	65.45	72.83	85.42	82.28	39.01	41.8	33.96
639295620	66.8	58.26	56.38	95.39	106.48	74.73	92.87	74.68	94.74	91.53	106.13	68.43	82.3	66.92	87.41	70.28	51.65	92.45	71.0	107.5	111.25	124.37	131.82	104.43	32.32	48.51	45.65
639295621	44.79	43.65	47.69	54.45	54.64	59.34	56.01	60.44	62.88	57.19	56.14	53.91	51.84	52.12	52.34	31.36	20.82	34.46	33.68	38.11	34.31	53.12	60.66	54.38	19.03	20.9	24.79
639295622	80.69	66.97	73.76	77.51	86.06	82.26	80.33	84.74	77.19	85.41	105.73	82.83	77.08	77.86	75.89	61.52	43.4	60.21	48.17	61.16	61.73	95.09	100.92	99.25	47.6	53.12	46.01
639295623	36.83	36.39	40.03	33.93	36.35	40.94	38.47	38.25	42.14	37.46	42.05	41.0	31.65	32.34	39.56	11.28	6.87	12.2	7.75	10.58	8.46	16.15	17.19	16.81	6.53	6.17	8.01
639295624	25.74	28.46	28.35	39.78	33.7	41.75	60.76	46.82	54.93	40.16	48.03	43.42	46.07	46.71	54.59	40.54	36.21	41.08	50.93	57.05	48.87	53.96	53.6	55.2	54.09	59.85	47.6
639295625	311.38	324.45	333.83	190.74	189.05	198.39	219.1	221.43	223.39	245.21	266.36	250.17	218.94	208.15	229.33	83.06	45.22	100.19	48.77	66.55	83.3	100.13	97.24	76.03	264.38	93.18	106.76
639295626	52.64	53.88	54.05	54.61	58.4	52.61	57.55	56.54	60.58	65.14	59.0	67.02	55.23	46.3	54.52	33.17	20.82	35.97	26.43	38.98	34.93	44.25	43.39	37.61	52.61	37.08	45.17
639295627	46.27	42.75	42.37	51.32	38.16	40.03	54.04	46.1	55.89	55.18	58.9	53.19	42.09	46.74	49.29	53.31	31.9	51.97	30.53	40.0	41.77	44.56	51.58	42.49	86.41	57.51	58.34
639295628	36.57	31.63	35.62	11.57	8.8	11.74	16.14	17.98	20.3	24.59	22.08	21.61	23.26	15.4	22.1	8.82	7.48	7.08	5.52	5.27	1.19	9.71	6.37	11.31	6.36	5.55	5.82
639295629	334.8	288.68	315.27	76.56	66.29	77.3	136.76	127.05	149.16	198.69	192.25	233.36	130.15	122.51	129.2	41.01	36.48	45.48	19.78	20.81	22.05	49.77	51.02	51.28	63.64	30.86	23.05
639295630	502.2	482.19	445.81	123.23	129.57	122.29	229.11	163.27	182.79	264.14	291.1	336.74	201.85	237.34	182.79	39.56	39.15	59.17	30.63	35.45	33.56	73.7	77.5	69.91	66.34	37.14	35.03
639295631	442.05	407.26	390.8	200.86	117.78	166.24	274.79	213.84	253.46	286.96	285.77	310.79	198.19	221.18	207.4	40.94	38.56	59.32	28.65	30.4	31.87	57.35	71.76	59.17	41.2	41.58	30.53
639295632	1004.51	860.91	876.79	686.63	284.82	603.24	1167.07	680.3	789.07	650.71	644.91	729.06	470.27	545.12	506.4	130.32	130.26	200.87	73.23	91.31	80.04	132.9	162.54	139.68	77.8	133.18	104.72
639295633	44.32	46.11	52.1	595.58	737.47	591.67	342.73	414.47	365.32	237.37	226.56	229.45	219.16	169.87	192.4	3472.9	3316.99	3218.91	4713.84	6890.23	7415.65	7636.53	7853.42	7496.83	4955.88	3866.5	3506.23
639295634	2.15	0.55	0.0	8.02	11.56	3.53	0.41	0.81	2.25	0.0	1.49	0.0	2.51	3.03	6.98	6.6	5.54	5.6	6.33	4.15	14.5	14.32	6.1	7.73	2.42	2.19	1.68
639295635	2.86	2.96	2.49	1.78	2.57	2.75	1.98	1.9	1.66	1.64	1.17	1.64	2.29	2.11	2.9	3.63	3.4	1.73	0.92	2.2	1.4	3.91	2.84	4.63	1.47	1.32	1.29
639295636	2.96	3.45	4.38	2.82	2.32	3.1	3.38	4.4	3.18	3.42	3.46	3.29	4.94	3.99	4.19	6.21	7.54	4.92	2.22	3.58	2.94	4.77	3.27	6.13	4.46	6.03	5.54
639295637	20.22	17.36	18.91	30.9	30.12	36.26	33.43	34.77	34.02	32.53	29.02	28.15	35.62	40.84	48.44	4.54	4.0	11.82	2.77	3.18	4.39	4.34	6.07	8.56	12.73	7.42	6.85
639295638	29.58	24.1	30.99	67.42	49.88	56.76	57.98	61.69	67.01	43.18	41.51	42.18	68.6	74.98	100.11	11.28	6.89	21.66	6.24	7.84	8.78	8.84	16.23	12.05	21.49	16.86	19.71
639295639	384.57	412.2	399.12	304.21	283.41	296.7	291.78	283.08	302.94	274.04	267.96	281.68	272.05	289.54	255.11	31.12	30.27	59.99	25.77	32.68	33.44	70.75	78.35	64.06	60.1	52.0	57.66
639295640	589.48	605.77	611.51	414.52	398.24	448.66	440.8	386.15	407.33	434.71	441.54	429.73	375.18	406.55	362.97	96.1	74.75	121.71	66.27	98.05	109.42	147.53	186.83	145.97	151.16	128.52	156.23
639295641	776.3	786.11	781.83	702.79	625.55	665.2	679.57	631.23	699.77	598.49	610.35	535.27	589.65	615.94	629.24	134.26	107.08	176.69	88.04	98.44	106.99	121.78	197.87	137.66	250.86	195.79	218.85
639295642	0.0	0.0	0.68	0.0	0.0	0.54	1.75	1.3	1.21	1.36	0.8	1.15	0.0	0.0	1.07	10.11	5.05	2.19	0.0	0.56	0.0	0.0	0.0	4.8	0.87	0.0	0.0
639295643	175.65	153.4	148.01	187.35	154.01	171.62	219.89	184.72	230.03	190.95	207.84	208.45	167.61	199.2	230.47	117.86	81.89	124.43	60.88	74.04	88.41	78.3	94.02	80.26	174.81	110.31	118.48
639295644	18.84	15.88	16.54	25.35	16.27	21.23	29.64	27.03	30.71	21.62	21.22	23.45	24.27	23.97	35.66	15.56	12.81	12.21	10.99	10.09	10.46	15.88	13.48	15.27	25.95	15.75	18.06
639295645	1.84	4.05	4.98	3.93	3.4	1.98	2.2	2.17	2.21	2.18	2.55	2.1	1.93	1.49	5.62	4.16	3.4	1.5	0.62	1.53	1.64	3.24	1.09	5.59	2.57	2.41	1.37
639295646	28.66	21.49	21.21	22.28	16.79	18.13	20.4	23.91	28.13	28.74	20.93	27.1	19.02	20.84	24.89	13.25	8.31	12.25	9.09	7.78	9.4	12.55	11.59	13.98	17.53	12.45	15.01
639295647	111.59	96.3	99.66	85.04	88.02	87.58	78.8	81.41	83.59	86.78	77.57	80.18	94.58	81.67	84.32	151.42	95.88	149.5	185.65	345.54	418.11	281.63	298.65	277.93	295.39	159.27	171.25
639295648	17.55	17.85	19.12	23.46	27.19	22.16	19.67	17.34	26.32	19.3	16.45	15.52	23.02	21.1	20.58	8.38	5.96	8.18	9.08	24.7	43.5	24.64	22.57	25.45	23.4	6.74	8.34
639295649	23.65	24.11	22.42	29.67	29.56	29.81	24.1	24.93	30.21	20.62	20.61	20.58	28.13	29.77	30.54	10.39	7.51	14.97	12.39	28.87	33.7	22.4	24.1	27.48	22.7	13.58	12.0
639295650	13.73	11.1	12.42	16.64	18.96	20.66	17.19	17.1	20.15	13.18	16.13	13.54	21.88	18.48	26.08	11.2	7.25	6.59	12.06	17.17	18.45	16.4	18.67	19.35	14.7	9.04	6.39
639295651	54.09	56.13	61.02	1.31	3.77	2.82	3.42	2.91	4.19	4.14	5.2	2.99	4.5	4.76	3.25	6.14	7.22	5.22	2.85	3.02	2.85	8.07	9.28	7.48	3.38	3.18	4.81
639295652	25.54	17.95	20.98	0.0	0.76	0.67	2.16	0.89	3.22	2.52	2.3	3.54	2.05	2.67	2.63	4.78	3.05	2.24	0.93	2.51	0.49	1.7	2.2	3.41	1.96	2.89	1.72
639295653	19.86	16.8	24.1	3.08	1.11	2.43	1.77	1.55	1.76	1.68	1.61	0.51	1.38	2.91	2.04	3.74	2.66	1.96	1.01	1.5	0.8	2.51	1.33	3.13	1.46	1.58	1.61
639295654	95.83	91.72	88.83	96.11	96.91	92.39	108.83	96.1	104.58	115.63	117.52	109.35	99.41	95.41	100.42	16.39	11.35	19.67	18.0	19.03	27.35	20.79	23.87	20.92	20.32	21.2	21.93
639295655	16.47	16.4	18.91	31.12	14.61	18.23	15.84	17.82	18.8	14.32	14.79	12.57	16.17	15.74	19.79	483.27	760.85	494.31	402.85	239.72	198.25	195.81	207.52	217.48	81.99	247.5	216.41
639295656	4.21	3.84	5.53	8.38	1.51	1.76	4.62	4.21	6.37	4.97	2.59	7.93	4.68	3.96	7.38	4.92	7.24	3.99	4.78	3.16	0.0	6.71	3.38	7.8	1.76	3.8	3.41
639295657	19.92	18.91	23.15	25.82	25.52	27.35	39.18	37.56	33.14	35.2	34.46	39.31	29.11	29.27	43.57	28.65	21.99	32.6	15.75	20.36	18.79	25.25	25.41	32.9	17.39	20.04	15.97
639295658	53.43	50.53	50.51	47.47	38.93	40.54	31.42	46.08	44.37	44.87	41.88	42.43	33.14	27.5	32.08	6.45	6.36	9.61	2.97	6.72	8.25	10.8	8.82	9.49	13.15	10.31	8.27
639295659	89.73	83.44	86.16	73.28	61.75	71.08	72.62	67.21	66.29	82.19	86.52	90.91	61.5	69.29	56.63	17.4	14.5	20.59	13.35	21.17	19.16	21.51	26.18	22.02	42.34	26.77	32.31
639295660	56.83	60.95	59.65	50.05	40.74	50.85	46.76	53.17	52.17	67.61	67.33	63.27	48.19	40.74	42.33	19.11	14.0	14.59	15.2	15.69	16.14	21.08	24.96	21.61	34.95	24.26	27.7
639295661	1.5	1.9	2.19	0.66	1.05	1.66	2.48	1.72	2.13	1.57	1.47	1.5	1.36	1.62	1.88	3.72	2.69	0.67	0.9	1.19	2.02	2.99	2.1	3.35	1.39	0.54	0.74
639295662	2.54	2.85	3.43	2.71	1.04	1.14	1.47	2.09	3.17	0.86	2.01	2.65	1.77	4.26	1.68	3.07	3.62	0.46	0.57	2.1	0.5	1.98	1.87	3.39	1.18	1.84	0.63
639295663	11.71	11.6	11.98	4.32	4.82	4.7	6.4	4.54	3.17	5.13	4.38	4.07	4.21	3.53	4.64	4.16	4.14	1.62	1.24	2.8	0.27	2.83	2.17	3.89	2.47	2.14	0.82
639295664	1.38	0.85	1.15	0.21	0.45	0.0	1.47	0.52	0.15	1.64	0.19	0.83	1.29	0.59	0.9	3.52	3.57	0.92	0.44	1.34	1.15	2.7	1.43	3.88	0.83	1.27	0.72
639295665	6.36	8.7	8.44	6.63	9.14	6.71	8.36	6.95	6.47	7.07	7.76	7.31	7.21	8.72	6.62	6.1	6.17	4.39	4.09	4.66	2.4	4.35	7.36	7.46	3.34	6.67	2.61
639295666	7.58	9.67	10.75	7.29	7.98	9.66	11.91	8.47	9.53	6.97	10.04	9.07	8.31	9.27	7.97	9.02	6.95	6.07	2.65	2.93	9.09	8.12	6.08	9.57	7.6	4.63	4.73
639295667	5.83	6.61	6.71	8.02	7.43	5.92	8.28	7.95	6.43	6.53	5.96	7.5	8.6	7.15	6.41	7.27	6.49	4.8	1.45	4.6	2.55	8.18	6.02	7.33	6.46	4.99	3.99
639295668	4.88	5.01	3.28	7.49	5.26	9.43	8.43	5.85	5.26	5.78	6.59	7.9	7.4	6.15	5.76	4.64	6.06	5.76	1.56	4.59	1.92	6.5	5.18	8.71	7.64	4.16	3.71
639295669	3.44	4.19	4.32	4.97	3.35	4.04	5.39	4.51	4.84	2.41	2.53	3.0	2.94	4.4	4.09	6.22	4.99	6.62	4.13	4.15	3.35	7.05	5.43	7.33	7.59	4.04	4.14
639295670	4.48	6.79	3.92	4.07	7.97	9.16	6.07	5.85	3.06	7.14	7.83	8.16	7.15	7.43	6.51	15.39	9.85	10.35	1.84	4.52	2.02	9.99	8.04	10.04	10.84	6.74	10.14
639295671	3.87	3.18	3.36	6.94	5.56	4.85	5.1	5.04	5.41	5.49	7.16	9.01	3.62	2.91	7.42	11.78	15.98	7.35	4.26	6.23	8.04	11.11	7.19	11.35	8.73	8.14	8.86
639295672	18.57	17.06	18.91	18.09	13.91	18.38	18.91	18.55	17.11	17.0	18.59	18.37	20.91	21.9	27.28	19.29	17.26	16.09	12.82	13.11	13.42	15.07	15.17	16.04	17.73	10.68	10.09
639295673	144.54	127.67	141.65	108.17	95.67	124.64	130.1	115.24	130.21	143.2	136.65	135.04	96.37	73.3	69.4	40.29	24.6	48.7	16.94	33.43	41.72	43.76	55.08	43.24	111.81	51.91	82.73
639295674	227.42	229.74	225.53	214.15	205.85	217.26	208.5	199.8	203.36	191.61	194.24	206.18	50.34	54.32	42.11	13.04	8.08	34.1	8.51	11.57	19.85	28.7	41.72	32.57	41.57	16.99	22.42
639295675	221.29	233.36	208.13	239.22	220.59	259.52	228.94	185.49	208.96	200.78	198.48	188.34	41.43	32.0	30.54	20.71	12.34	35.94	9.27	22.8	26.43	26.43	45.81	36.48	54.39	26.21	39.1
639295676	135.09	116.23	127.08	93.9	80.22	84.6	113.38	114.39	114.93	121.06	127.59	115.12	97.62	94.53	94.39	142.51	90.72	131.33	134.2	184.66	212.63	201.33	212.24	219.51	143.04	177.79	172.27
639295677	143.79	129.34	128.2	91.28	81.46	87.49	110.82	91.62	102.22	103.97	100.9	102.83	85.02	82.57	77.83	85.03	49.22	75.96	38.48	67.55	90.57	97.74	112.54	102.47	123.61	95.19	115.55
639295678	123.53	113.54	116.24	112.02	105.72	108.41	92.95	97.57	106.15	108.9	97.23	103.52	86.74	79.17	81.33	26.86	21.52	34.09	15.65	26.3	33.46	34.16	37.86	30.45	49.53	37.11	35.7
639295679	97.03	91.42	92.0	84.66	78.06	75.81	73.95	81.36	85.07	81.3	76.03	80.03	67.47	60.67	58.4	24.84	14.17	27.24	8.99	14.07	17.5	19.63	28.55	24.68	49.36	27.73	26.53
639295680	69.05	66.61	70.91	54.7	56.7	53.53	49.33	59.06	58.02	64.5	59.82	56.23	50.81	40.2	43.65	19.28	8.76	18.78	9.42	9.7	14.25	17.56	20.73	18.24	39.33	21.61	23.24
639295681	56.4	46.13	47.21	48.71	51.46	49.88	51.3	56.28	55.22	71.58	76.94	73.5	49.15	46.06	54.79	45.25	35.6	44.64	43.59	49.26	65.39	80.35	72.14	75.03	84.29	49.01	51.32
639295682	17.49	14.59	15.39	32.31	28.95	27.15	31.98	33.71	37.96	31.19	36.22	35.52	28.24	24.22	30.16	26.64	16.28	31.49	64.48	77.2	76.25	77.35	82.72	80.05	39.34	41.83	37.15
639295683	20.98	17.2	20.68	39.12	34.38	33.65	35.73	36.09	38.56	39.03	34.71	39.56	32.62	28.37	35.13	33.94	17.45	30.3	59.34	76.44	82.15	103.4	93.3	103.36	54.64	37.78	41.18
639295684	151.16	159.52	167.32	121.58	111.13	119.39	112.92	110.76	117.62	105.14	104.17	102.03	103.8	116.33	127.94	21.7	19.01	28.51	12.18	14.75	16.6	27.33	38.25	34.9	22.78	24.65	25.22
639295685	4.83	6.93	4.76	4.32	3.98	4.24	6.6	4.11	3.54	2.09	4.69	2.73	2.36	4.09	2.99	45.34	16.44	33.43	25.41	39.48	34.08	52.3	57.11	53.42	5.81	24.55	30.14
639295686	7.11	7.42	10.96	6.26	4.92	4.89	6.37	6.77	4.79	6.45	7.22	6.59	4.91	5.02	3.77	88.83	45.02	87.82	58.06	82.06	87.26	119.26	127.07	120.88	21.48	72.85	72.82
639295687	13.28	15.61	17.27	9.15	5.06	5.96	6.14	8.89	6.32	7.85	7.93	7.95	5.93	5.91	6.16	219.35	137.19	206.75	138.62	197.1	193.68	249.02	298.83	259.89	87.26	139.78	127.18
639295688	84.42	91.15	89.64	45.87	30.26	30.36	42.63	50.04	41.66	40.18	39.88	44.87	34.1	38.39	30.33	2126.09	1782.56	1927.58	1552.81	2110.87	1889.79	2485.88	2677.67	2440.28	1118.29	1401.81	1372.79
639295689	38.47	29.19	34.6	30.27	26.97	23.88	30.56	23.84	33.07	30.83	25.11	24.88	33.96	30.55	31.49	6.4	5.0	5.51	2.15	2.97	5.44	4.9	4.93	5.52	3.08	2.9	4.39
639295690	247.47	260.34	233.43	718.53	691.59	716.14	689.85	695.15	740.1	764.6	795.38	781.38	786.0	686.94	746.67	1106.96	971.78	1279.59	767.84	802.83	818.35	1301.21	1540.13	1304.18	992.74	1080.48	1110.78
639295691	38.61	37.88	40.1	5.01	7.11	5.58	8.34	9.07	7.39	6.35	7.76	7.48	8.44	12.33	11.53	11.99	8.32	7.65	3.25	7.25	3.72	9.07	9.7	10.78	7.83	5.01	7.69
639295692	10.39	11.72	11.06	32.97	29.22	33.09	32.28	32.36	30.36	28.1	27.19	27.73	34.4	30.62	35.91	14.14	8.58	12.2	10.41	16.56	14.29	13.85	15.14	16.54	22.56	20.61	17.44
639295693	9.5	7.97	7.66	26.93	28.71	31.58	27.5	27.4	32.38	24.64	23.81	26.94	28.96	31.11	31.76	26.83	13.54	22.03	15.87	21.49	30.5	23.03	24.62	24.56	35.48	28.12	26.53
639295694	55.04	55.12	57.58	86.44	96.94	87.47	83.88	87.07	76.58	83.37	79.64	88.77	78.47	78.28	73.18	133.02	90.69	111.66	69.66	319.28	311.95	212.95	244.76	284.06	238.82	146.37	198.22
639295695	23.61	24.6	21.28	34.71	26.64	20.09	28.5	23.36	28.69	30.58	35.35	18.7	23.26	18.53	40.7	16.78	9.87	19.21	5.6	4.71	7.78	12.3	12.38	11.65	19.17	13.35	12.88
639295696	10.27	8.59	10.71	11.3	12.81	11.44	13.26	11.77	11.76	11.35	10.31	7.01	10.64	12.79	8.65	7.0	3.91	4.75	6.58	3.26	3.93	6.79	5.72	7.48	6.61	3.71	5.35
639295697	27.51	34.16	25.85	55.5	62.03	56.83	40.09	48.17	49.75	42.57	37.45	41.57	66.5	58.84	73.75	6.32	5.11	10.49	4.45	4.97	8.55	6.33	7.56	11.5	8.41	4.84	7.09
639295698	57.28	59.08	66.72	89.74	86.37	97.11	85.72	77.44	80.05	62.64	63.77	68.55	74.3	77.55	73.05	17.3	14.84	24.42	8.63	10.51	14.54	13.47	17.45	16.65	43.32	19.61	24.44
639295699	79.45	85.4	84.17	100.11	93.75	94.88	125.31	126.57	158.32	143.4	130.82	119.98	94.07	68.8	98.12	124.07	85.07	159.02	178.1	113.18	132.75	127.22	144.76	109.5	190.2	171.55	173.73
639295700	102.4	84.23	91.33	114.71	97.46	94.34	123.4	133.17	137.31	141.28	149.22	144.5	113.72	105.51	126.86	72.22	52.14	72.76	104.11	103.82	100.82	94.13	102.65	98.01	115.95	112.03	97.88
639295701	141.03	121.91	133.13	39.07	38.15	33.63	48.59	52.2	51.38	59.12	52.35	47.58	46.4	43.96	39.33	130.52	206.12	114.37	192.8	148.45	100.4	336.2	313.34	361.24	75.2	97.03	65.84
639295702	124.33	119.66	130.49	127.05	106.56	110.74	152.91	136.66	151.21	140.1	143.28	136.88	133.18	126.51	150.43	60.97	35.1	69.58	31.36	50.0	56.64	55.2	79.12	69.9	135.01	74.06	92.88
639295703	130.71	123.65	128.53	78.87	97.43	88.39	84.59	93.72	92.37	119.23	122.9	114.69	97.68	77.35	73.67	24.83	15.26	30.49	16.52	22.79	28.04	31.55	30.6	31.48	94.14	33.65	35.23
639295704	62.47	62.67	70.48	108.04	133.95	96.38	83.65	104.81	107.32	104.34	87.22	88.6	116.67	86.49	79.6	12.87	7.21	21.45	11.2	15.09	11.95	28.1	43.27	35.84	90.88	21.75	19.83
639295705	41.18	34.31	44.99	56.64	68.01	60.42	43.98	54.67	55.21	66.98	62.48	66.04	54.32	50.48	55.59	11.35	8.6	20.06	8.54	8.87	10.53	15.24	15.7	18.22	44.5	11.8	26.65
639295706	48.27	49.14	51.9	71.21	95.78	71.83	61.05	71.59	75.86	79.24	66.13	75.63	79.78	61.14	64.28	11.35	6.8	16.66	4.94	6.99	8.38	16.67	20.56	15.11	37.55	10.74	20.13
639295707	42.15	45.31	46.51	52.11	68.0	56.2	48.57	66.02	65.12	66.94	64.07	65.52	68.77	51.67	48.34	6.52	5.29	10.19	4.19	5.7	7.72	13.34	12.75	13.41	25.02	7.07	13.12
639295708	110.27	109.4	105.72	150.02	196.31	162.3	137.5	171.72	155.55	185.08	164.42	186.95	171.79	130.71	132.68	15.49	9.82	29.78	11.23	17.76	22.56	29.23	35.73	30.48	130.56	25.31	32.86
639295709	115.54	113.32	109.14	162.66	209.48	173.43	156.71	181.7	159.84	184.56	157.2	186.72	186.98	147.77	143.68	13.9	8.01	24.34	10.82	19.58	23.01	30.04	38.55	31.56	115.24	28.83	36.59
639295710	108.35	93.31	96.91	133.75	166.34	143.38	121.3	161.11	144.48	172.18	145.91	146.96	149.0	124.24	132.07	14.67	9.4	31.14	17.92	22.98	22.97	37.97	52.65	41.14	170.57	29.56	35.72
639295711	90.24	85.44	86.29	119.13	139.95	123.9	105.35	135.61	129.01	138.85	125.38	127.35	141.74	108.05	102.4	18.03	7.7	24.81	16.71	24.26	24.54	32.42	64.02	48.49	83.09	31.11	28.76
639295712	41.35	32.17	35.45	135.69	121.34	150.34	147.34	141.46	156.41	84.9	103.77	97.62	104.05	180.48	193.43	86.29	54.69	97.24	78.33	79.26	115.33	67.68	70.98	90.2	70.6	90.31	87.08
639295713	2756.07	2430.41	2419.06	5204.52	4905.82	4856.96	5303.43	5718.01	6382.74	3464.28	3691.38	3255.63	5417.8	6119.84	8438.7	4066.72	2722.3	4053.94	3167.15	4043.89	5272.18	2299.94	2702.42	2787.93	9221.17	6257.47	7016.46
639295714	5.14	0.96	6.08	6.28	8.05	10.11	6.75	15.09	11.27	7.74	9.72	9.33	6.24	9.24	14.75	23.8	27.27	15.08	7.71	5.87	11.65	20.62	8.68	9.57	10.9	15.7	16.06
639295715	60.07	60.64	64.65	131.5	135.87	104.33	68.64	104.99	116.32	109.38	93.02	90.08	118.58	87.99	98.83	45.49	25.43	52.49	35.47	32.56	38.29	58.68	71.18	68.44	99.68	47.87	66.51
639295717	42.06	41.15	36.85	38.98	41.52	48.36	36.73	35.68	43.3	46.52	51.87	39.65	46.01	48.41	53.14	29.41	21.92	30.31	20.51	19.95	12.14	19.18	20.9	24.81	38.96	21.4	24.74
639295718	248.06	224.84	254.33	4.14	8.95	4.78	5.97	6.24	8.96	6.56	4.81	2.54	4.32	16.64	9.86	10.34	10.14	7.23	7.62	5.13	5.76	9.24	6.44	12.26	7.12	4.7	7.46
639295719	18.44	24.01	12.59	14.84	11.46	12.01	17.8	18.11	14.88	18.46	6.89	15.58	13.73	12.02	11.19	7.48	4.76	2.69	2.23	3.43	7.37	9.46	8.05	8.61	4.27	2.89	5.17
639295720	54.38	52.16	45.52	42.2	32.32	36.04	49.68	41.36	54.07	38.21	40.66	43.0	39.48	44.39	47.04	21.09	16.04	21.45	14.71	20.48	23.84	20.83	19.86	22.09	51.93	31.44	33.09
639295721	363.22	303.37	328.9	600.96	531.71	599.04	607.1	649.1	617.65	748.0	723.4	696.08	642.68	500.56	608.15	1093.03	979.24	1104.24	645.27	970.8	1025.59	881.67	1012.08	988.85	1519.68	1393.16	1509.48
639295722	104.96	106.34	112.74	137.12	175.3	114.42	113.51	133.61	137.31	158.05	138.42	149.45	143.17	121.52	121.21	38.6	25.97	47.19	47.02	51.68	56.4	90.06	109.79	86.18	86.28	47.37	67.92
639295723	6.39	5.16	6.28	1.63	1.32	3.2	5.59	3.58	3.71	2.57	2.26	1.9	2.09	1.54	2.4	5.5	3.72	0.9	2.35	1.05	1.41	4.47	3.65	4.75	3.68	1.25	1.84
639295724	20.59	16.11	19.89	14.74	13.58	13.07	17.16	17.01	21.6	15.83	17.97	17.73	20.1	19.75	19.35	31.27	25.65	26.71	29.33	27.28	30.83	27.9	28.34	31.3	30.01	31.43	33.77
639295725	43.47	24.99	23.05	184.75	53.68	51.11	45.03	90.61	59.74	59.39	59.27	57.98	67.54	64.58	51.83	26174.9	30251.54	25821.59	26995.8	21009.43	17859.09	13046.42	12231.56	12645.74	4683.46	13373.22	14510.37
639295726	14.54	15.18	15.66	20.56	13.98	21.49	44.03	66.87	62.36	69.4	105.53	86.04	21.49	23.47	18.32	11.86	11.66	17.25	5.1	5.77	6.47	11.19	9.38	11.81	72.65	23.78	31.9
639295727	6.93	4.24	4.73	2.59	3.59	2.88	14.09	22.72	12.72	22.07	49.38	42.04	3.29	2.26	3.84	6.32	5.44	4.18	1.99	2.58	2.49	6.56	2.34	5.66	5.01	4.88	4.16
639295728	28.81	24.37	25.35	30.59	22.2	28.12	36.02	33.82	34.5	34.55	30.3	34.74	32.98	26.22	31.55	70.01	64.98	58.18	55.9	47.36	42.54	48.87	51.57	46.48	65.41	79.19	72.49
639295729	49.37	51.54	51.13	7.85	7.86	15.11	9.33	10.09	11.33	9.67	6.48	11.95	9.55	11.97	10.57	8.21	7.09	8.32	6.66	4.23	6.67	8.69	3.01	6.65	5.27	5.65	1.82
639295730	148.41	144.0	147.44	132.03	123.29	129.71	139.05	125.73	138.26	123.98	124.06	114.33	125.3	132.87	136.18	17.18	12.06	21.11	12.05	14.82	18.43	20.81	30.03	19.74	44.99	29.47	34.5
639295731	22.74	20.38	19.44	25.37	22.57	24.48	29.59	31.47	27.87	28.51	29.45	29.81	25.51	26.12	27.47	15.28	10.4	14.3	6.46	7.55	11.38	12.23	16.4	13.3	27.72	15.61	20.54
639295732	24.68	25.52	28.74	30.54	20.98	29.02	36.37	30.12	46.52	41.05	35.04	27.91	29.73	23.15	32.04	19.47	11.45	15.01	6.37	7.64	10.82	17.41	20.1	19.45	32.49	18.25	20.68
639295733	1.47	0.25	0.0	0.0	0.0	0.23	0.37	0.55	1.03	0.29	0.68	0.24	0.65	0.0	0.0	3.01	3.29	0.47	0.39	1.18	2.55	5.53	1.27	4.83	1.29	1.25	0.26
639295734	38.5	39.28	34.88	26.31	20.29	22.34	28.34	23.68	29.64	29.06	22.72	20.44	19.95	23.43	26.42	10.07	8.99	11.66	5.15	7.12	2.13	10.5	7.4	12.11	16.33	6.46	11.3
639295735	25.26	19.79	20.91	9.6	14.34	12.96	19.56	18.62	15.41	16.29	26.12	16.27	14.71	11.03	11.72	6.05	5.93	3.05	3.79	4.44	5.25	5.89	5.45	7.14	7.25	3.74	5.5
639295736	2.31	2.88	2.49	1.35	2.05	1.51	2.9	2.18	2.95	0.95	1.39	3.6	3.41	1.7	2.89	6.17	6.73	2.19	4.97	3.88	2.29	5.15	3.62	4.79	1.74	3.27	1.36
639295737	11.94	7.13	10.4	11.51	7.83	9.09	11.64	9.86	9.11	11.3	9.18	11.05	10.29	7.05	13.2	10.39	7.68	8.04	7.93	8.6	8.79	8.8	10.19	12.1	10.45	9.94	6.33
639295738	188.38	198.0	208.88	476.35	585.22	494.28	426.65	449.68	446.51	451.57	409.57	442.07	533.04	523.77	477.28	21.04	15.55	68.34	14.68	15.75	14.35	21.04	22.62	19.16	55.7	26.26	30.57
639295739	50.54	21.57	38.0	34.03	17.62	26.38	45.54	44.08	39.82	49.75	58.75	51.89	50.69	34.25	46.64	21.03	19.0	21.35	71.86	70.29	58.25	39.55	35.58	40.31	23.07	32.7	21.29
639295740	24.34	21.74	17.91	1301.19	1245.88	1185.79	1147.19	1313.22	1192.32	1257.66	1293.19	1302.52	968.69	546.59	593.83	295.88	203.41	483.16	2508.47	2593.65	2268.51	1391.66	1164.99	1354.41	882.13	1456.39	1195.54
639295741	232.55	203.75	216.6	350.55	311.78	351.97	366.36	369.42	408.29	374.03	398.93	392.24	389.58	280.57	334.22	165.91	44.32	187.24	42.65	92.14	155.78	99.0	101.81	85.52	314.12	249.86	370.46
