	cond_1v2_log2FC	cond_1v2_Padj	cond_1v2_Sig	cond_1v3_log2FC	cond_1v3_Padj	cond_1v3_Sig	cond_1v4_log2FC	cond_1v4_Padj	cond_1v4_Sig	cond_1v5_log2FC	cond_1v5_Padj	cond_1v5_Sig	cond_1v6_log2FC	cond_1v6_Padj	cond_1v6_Sig	cond_1v7_log2FC	cond_1v7_Padj	cond_1v7_Sig	cond_1v8_log2FC	cond_1v8_Padj	cond_1v8_Sig	cond_1v9_log2FC	cond_1v9_Padj	cond_1v9_Sig	cond_2v3_log2FC	cond_2v3_Padj	cond_2v3_Sig	cond_2v4_log2FC	cond_2v4_Padj	cond_2v4_Sig	cond_2v5_log2FC	cond_2v5_Padj	cond_2v5_Sig	cond_2v6_log2FC	cond_2v6_Padj	cond_2v6_Sig	cond_2v7_log2FC	cond_2v7_Padj	cond_2v7_Sig	cond_2v8_log2FC	cond_2v8_Padj	cond_2v8_Sig	cond_2v9_log2FC	cond_2v9_Padj	cond_2v9_Sig	cond_3v4_log2FC	cond_3v4_Padj	cond_3v4_Sig	cond_3v5_log2FC	cond_3v5_Padj	cond_3v5_Sig	cond_3v6_log2FC	cond_3v6_Padj	cond_3v6_Sig	cond_3v7_log2FC	cond_3v7_Padj	cond_3v7_Sig	cond_3v8_log2FC	cond_3v8_Padj	cond_3v8_Sig	cond_3v9_log2FC	cond_3v9_Padj	cond_3v9_Sig	cond_4v5_log2FC	cond_4v5_Padj	cond_4v5_Sig	cond_4v6_log2FC	cond_4v6_Padj	cond_4v6_Sig	cond_4v7_log2FC	cond_4v7_Padj	cond_4v7_Sig	cond_4v8_log2FC	cond_4v8_Padj	cond_4v8_Sig	cond_4v9_log2FC	cond_4v9_Padj	cond_4v9_Sig	cond_5v6_log2FC	cond_5v6_Padj	cond_5v6_Sig	cond_5v7_log2FC	cond_5v7_Padj	cond_5v7_Sig	cond_5v8_log2FC	cond_5v8_Padj	cond_5v8_Sig	cond_5v9_log2FC	cond_5v9_Padj	cond_5v9_Sig	cond_6v7_log2FC	cond_6v7_Padj	cond_6v7_Sig	cond_6v8_log2FC	cond_6v8_Padj	cond_6v8_Sig	cond_6v9_log2FC	cond_6v9_Padj	cond_6v9_Sig	cond_7v8_log2FC	cond_7v8_Padj	cond_7v8_Sig	cond_7v9_log2FC	cond_7v9_Padj	cond_7v9_Sig	cond_8v9_log2FC	cond_8v9_Padj	cond_8v9_Sig
639298132	0.55  	0.075 	FALSE	0.26  	0.43  	FALSE	-0.27 	0.43  	FALSE	-0.013	0.97  	FALSE	-0.98 	0.00024	TRUE	0.71  	0.012 	TRUE	1.2   	9e-06 	TRUE	-0.68 	0.014 	TRUE	-0.29 	0.73  	FALSE	-0.82 	0.017 	TRUE	-0.57 	0.25  	FALSE	-1.5  	1.2e-08	TRUE	0.16  	0.59  	FALSE	0.68  	0.017 	TRUE	-1.2  	6.8e-06	TRUE	-0.53 	0.35  	FALSE	-0.28 	0.92  	FALSE	-1.2  	3e-06 	TRUE	0.45  	0.12  	FALSE	0.97  	0.00053	TRUE	-0.94 	0.00057	TRUE	0.25  	0.61  	FALSE	-0.71 	0.0079	TRUE	0.98  	0.00052	TRUE	1.5   	6e-08 	TRUE	-0.41 	0.15  	FALSE	-0.97 	0.00032	TRUE	0.73  	0.011 	TRUE	1.2   	7.5e-06	TRUE	-0.66 	0.017 	TRUE	1.7   	9.8e-09	TRUE	2.2   	1.6e-14	TRUE	0.3   	0.34  	FALSE	0.52  	0.2   	FALSE	-1.4  	2.4e-06	TRUE	-1.9  	3.1e-11	TRUE
639298133	0.78  	1e-05 	TRUE	0.96  	2.7e-08	TRUE	0.8   	7.7e-06	TRUE	0.79  	6.9e-06	TRUE	3     	1.1e-45	TRUE	2.6   	3.3e-30	TRUE	2.6   	1.1e-38	TRUE	3.4   	4.8e-51	TRUE	0.17  	0.75  	FALSE	0.017 	0.98  	FALSE	0.0046	1     	FALSE	2.2   	2.8e-24	TRUE	1.8   	8.5e-15	TRUE	1.8   	1.1e-18	TRUE	2.6   	1.3e-29	TRUE	-0.16 	0.83  	FALSE	-0.17 	0.94  	FALSE	2     	3.3e-21	TRUE	1.6   	1.6e-12	TRUE	1.6   	7.1e-16	TRUE	2.5   	1.9e-26	TRUE	-0.012	0.98  	FALSE	2.2   	6.3e-24	TRUE	1.8   	1.4e-14	TRUE	1.8   	2.1e-18	TRUE	2.6   	2.7e-29	TRUE	2.2   	1.6e-24	TRUE	1.8   	6.7e-15	TRUE	1.8   	7.1e-19	TRUE	2.6   	7e-30 	TRUE	-0.4  	0.23  	FALSE	-0.37 	0.25  	FALSE	0.44  	0.15  	FALSE	0.02  	0.97  	FALSE	0.83  	0.0058	TRUE	0.81  	0.0039	TRUE
639298134	0.62  	0.021 	TRUE	0.63  	0.018 	TRUE	0.3   	0.31  	FALSE	0.63  	0.017 	TRUE	2.6   	6.8e-23	TRUE	2.6   	9.4e-19	TRUE	2.6   	5.9e-23	TRUE	2.8   	5.9e-25	TRUE	0.0096	0.99  	FALSE	-0.32 	0.44  	FALSE	0.015 	0.99  	FALSE	2     	1.5e-13	TRUE	1.9   	4e-11 	TRUE	2     	1.2e-13	TRUE	2.2   	3.1e-15	TRUE	-0.33 	0.65  	FALSE	0.0051	1     	FALSE	2     	1.1e-13	TRUE	1.9   	3.5e-11	TRUE	2     	8.9e-14	TRUE	2.2   	2.4e-15	TRUE	0.33  	0.39  	FALSE	2.3   	5.7e-18	TRUE	2.3   	9.3e-15	TRUE	2.3   	4.4e-18	TRUE	2.5   	8.4e-20	TRUE	2     	1.8e-13	TRUE	1.9   	4.7e-11	TRUE	2     	1.4e-13	TRUE	2.2   	3.6e-15	TRUE	-0.063	0.9   	FALSE	0.017 	0.98  	FALSE	0.19  	0.62  	FALSE	0.079 	0.91  	FALSE	0.25  	0.54  	FALSE	0.17  	0.65  	FALSE
639298135	0.66  	0.00048	TRUE	0.88  	2e-06 	TRUE	0.47  	0.019 	TRUE	0.83  	9.4e-06	TRUE	3.3   	1.4e-60	TRUE	2.9   	2.3e-43	TRUE	2.9   	6.9e-50	TRUE	2.8   	2.8e-47	TRUE	0.22  	0.67  	FALSE	-0.2  	0.54  	FALSE	0.16  	0.79  	FALSE	2.6   	3.8e-38	TRUE	2.2   	6.1e-26	TRUE	2.2   	1.6e-29	TRUE	2.1   	2.8e-27	TRUE	-0.41 	0.22  	FALSE	-0.055	1     	FALSE	2.4   	1.5e-32	TRUE	2     	1.4e-21	TRUE	2     	1.7e-24	TRUE	1.9   	1.9e-22	TRUE	0.36  	0.17  	FALSE	2.8   	3.2e-44	TRUE	2.4   	1.6e-30	TRUE	2.4   	6.8e-35	TRUE	2.3   	1.5e-32	TRUE	2.5   	7.6e-34	TRUE	2.1   	1.4e-22	TRUE	2.1   	1.2e-25	TRUE	2     	1.5e-23	TRUE	-0.38 	0.19  	FALSE	-0.4  	0.17  	FALSE	-0.5  	0.05  	FALSE	-0.018	0.97  	FALSE	-0.12 	0.68  	FALSE	-0.098	0.72  	FALSE
639298136	0.31  	0.1   	FALSE	0.43  	0.018 	TRUE	0.53  	0.0032	TRUE	0.3   	0.11  	FALSE	2.5   	6.5e-42	TRUE	2.4   	1.2e-31	TRUE	2.3   	1.8e-36	TRUE	1.9   	5.8e-28	TRUE	0.12  	0.83  	FALSE	0.22  	0.42  	FALSE	-0.0055	1     	FALSE	2.2   	7.1e-32	TRUE	2.1   	6.8e-24	TRUE	2     	3.7e-27	TRUE	1.6   	1.1e-19	TRUE	0.1   	0.9   	FALSE	-0.12 	0.98  	FALSE	2.1   	4.2e-29	TRUE	1.9   	1.2e-21	TRUE	1.9   	1.5e-24	TRUE	1.5   	2.2e-17	TRUE	-0.23 	0.4   	FALSE	2     	8.2e-26	TRUE	1.8   	3.8e-19	TRUE	1.8   	1.5e-21	TRUE	1.4   	7.3e-15	TRUE	2.2   	2.3e-32	TRUE	2.1   	3.3e-24	TRUE	2     	1.4e-27	TRUE	1.6   	5.2e-20	TRUE	-0.16 	0.61  	FALSE	-0.22 	0.48  	FALSE	-0.57 	0.013 	TRUE	-0.059	0.89  	FALSE	-0.42 	0.087 	FALSE	-0.36 	0.12  	FALSE
639298137	0.5   	0.0054	TRUE	0.44  	0.012 	TRUE	0.5   	0.0056	TRUE	0.31  	0.091 	FALSE	1.9   	6.7e-26	TRUE	1.8   	1.3e-20	TRUE	2     	9.1e-29	TRUE	2.1   	8e-31 	TRUE	-0.054	0.94  	FALSE	0.0015	1     	FALSE	-0.18 	0.69  	FALSE	1.4   	3.9e-14	TRUE	1.3   	3e-11 	TRUE	1.5   	1.9e-16	TRUE	1.6   	5.4e-18	TRUE	0.056 	0.95  	FALSE	-0.13 	0.98  	FALSE	1.4   	1.2e-15	TRUE	1.4   	2.1e-12	TRUE	1.6   	4.3e-18	TRUE	1.7   	1e-19 	TRUE	-0.19 	0.52  	FALSE	1.4   	3.8e-14	TRUE	1.3   	2.9e-11	TRUE	1.5   	1.8e-16	TRUE	1.6   	5.4e-18	TRUE	1.6   	3.3e-18	TRUE	1.5   	1.8e-14	TRUE	1.7   	9e-21 	TRUE	1.8   	1.7e-22	TRUE	-0.052	0.87  	FALSE	0.15  	0.65  	FALSE	0.25  	0.31  	FALSE	0.2   	0.58  	FALSE	0.3   	0.25  	FALSE	0.1   	0.7   	FALSE
639298138	0.73  	0.0042	TRUE	0.65  	0.011 	TRUE	0.62  	0.017 	TRUE	0.64  	0.013 	TRUE	2     	3.4e-18	TRUE	2.3   	5e-22 	TRUE	1.9   	2.3e-15	TRUE	1.5   	1.2e-10	TRUE	-0.073	0.94  	FALSE	-0.1  	0.85  	FALSE	-0.09 	0.93  	FALSE	1.3   	3.3e-08	TRUE	1.6   	5.2e-11	TRUE	1.1   	2.1e-06	TRUE	0.78  	0.0012	TRUE	-0.03 	0.99  	FALSE	-0.016	1     	FALSE	1.4   	4.8e-09	TRUE	1.7   	5.5e-12	TRUE	1.2   	3.9e-07	TRUE	0.86  	0.00037	TRUE	0.014 	0.98  	FALSE	1.4   	2.4e-09	TRUE	1.7   	2.5e-12	TRUE	1.2   	2.1e-07	TRUE	0.89  	0.00023	TRUE	1.4   	3.4e-09	TRUE	1.7   	3.6e-12	TRUE	1.2   	2.8e-07	TRUE	0.87  	0.00029	TRUE	0.29  	0.37  	FALSE	-0.19 	0.63  	FALSE	-0.53 	0.056 	FALSE	-0.47 	0.16  	FALSE	-0.82 	0.0022	TRUE	-0.34 	0.22  	FALSE
639298139	0.12  	0.76  	FALSE	0.0029	0.99  	FALSE	0.16  	0.66  	FALSE	0.18  	0.62  	FALSE	1.9   	2.4e-11	TRUE	2.6   	1.8e-15	TRUE	2.1   	1.1e-12	TRUE	2     	1.8e-11	TRUE	-0.11 	0.92  	FALSE	0.043 	0.96  	FALSE	0.061 	0.96  	FALSE	1.8   	4.5e-10	TRUE	2.5   	3.7e-14	TRUE	2     	2.5e-11	TRUE	1.8   	3.8e-10	TRUE	0.16  	0.92  	FALSE	0.17  	1     	FALSE	1.9   	2.4e-11	TRUE	2.6   	1.7e-15	TRUE	2.1   	1e-12 	TRUE	1.9   	2e-11 	TRUE	0.018 	0.98  	FALSE	1.8   	1.2e-09	TRUE	2.5   	1e-13 	TRUE	1.9   	6.9e-11	TRUE	1.8   	1e-09 	TRUE	1.8   	1.6e-09	TRUE	2.5   	1.3e-13	TRUE	1.9   	9.1e-11	TRUE	1.8   	1.3e-09	TRUE	0.7   	0.091 	FALSE	0.15  	0.79  	FALSE	0.024 	0.95  	FALSE	-0.56 	0.26  	FALSE	-0.68 	0.08  	FALSE	-0.12 	0.76  	FALSE
639298140	-0.88 	0.4   	FALSE	-1.8  	0.061 	FALSE	-0.48 	0.66  	FALSE	-1.9  	0.041 	TRUE	-4    	5e-06 	TRUE	-3.9  	1.3e-05	TRUE	-4.3  	1.4e-06	TRUE	-2.3  	0.0085	TRUE	-0.89 	0.66  	FALSE	0.41  	NA    	NA	-1.1  	0.55  	FALSE	-3.2  	1.9e-05	TRUE	-3    	6.3e-05	TRUE	-3.4  	4.2e-06	TRUE	-1.4  	0.067 	FALSE	1.3   	NA    	NA	-0.17 	1     	FALSE	-2.3  	0.00026	TRUE	-2.1  	0.00093	TRUE	-2.5  	5.1e-05	TRUE	-0.55 	0.45  	FALSE	-1.5  	0.21  	FALSE	-3.6  	6.2e-06	TRUE	-3.4  	2e-05 	TRUE	-3.8  	1.5e-06	TRUE	-1.8  	0.025 	TRUE	-2.1  	0.00088	TRUE	-2    	0.0027	TRUE	-2.3  	0.00019	TRUE	-0.38 	0.61  	FALSE	0.15  	0.87  	FALSE	-0.23 	0.81  	FALSE	1.7   	0.016 	TRUE	-0.38 	NA    	NA	1.6   	0.027 	TRUE	2     	0.0044	TRUE
639298141	0.25  	0.12  	FALSE	0.2   	0.23  	FALSE	-0.13 	0.46  	FALSE	0.57  	0.00011	TRUE	-1.3  	5.9e-23	TRUE	-2.7  	1.3e-91	TRUE	-2.2  	6.3e-59	TRUE	-1.4  	2.3e-24	TRUE	-0.052	0.93  	FALSE	-0.38 	0.037 	TRUE	0.32  	0.18  	FALSE	-1.6  	3.5e-31	TRUE	-3    	1.1e-107	TRUE	-2.4  	6e-72 	TRUE	-1.6  	8.3e-33	TRUE	-0.33 	0.2   	FALSE	0.38  	0.093 	FALSE	-1.5  	1e-29 	TRUE	-2.9  	6.9e-106	TRUE	-2.4  	3.3e-70	TRUE	-1.6  	2.4e-31	TRUE	0.71  	5.8e-06	TRUE	-1.2  	7.3e-19	TRUE	-2.6  	2.2e-83	TRUE	-2.1  	3.1e-52	TRUE	-1.3  	4.5e-20	TRUE	-1.9  	2e-44 	TRUE	-3.3  	1.4e-131	TRUE	-2.8  	1.1e-91	TRUE	-2    	2.1e-46	TRUE	-1.4  	8.3e-24	TRUE	-0.85 	7.4e-09	TRUE	-0.045	0.8   	FALSE	0.55  	0.00041	TRUE	1.4   	2.8e-22	TRUE	0.8   	2.2e-08	TRUE
639298142	0.24  	0.23  	FALSE	0.14  	0.49  	FALSE	-0.16 	0.46  	FALSE	0.58  	0.0015	TRUE	-1.7  	8.1e-24	TRUE	-2.9  	3.7e-68	TRUE	-2.5  	1e-50 	TRUE	-1.5  	8.5e-19	TRUE	-0.097	0.87  	FALSE	-0.4  	0.083 	FALSE	0.34  	0.29  	FALSE	-1.9  	2e-30 	TRUE	-3.1  	2.3e-79	TRUE	-2.7  	2.3e-60	TRUE	-1.7  	1.1e-24	TRUE	-0.3  	0.44  	FALSE	0.43  	0.12  	FALSE	-1.8  	9.7e-28	TRUE	-3    	2.7e-75	TRUE	-2.6  	9.4e-57	TRUE	-1.6  	2.9e-22	TRUE	0.73  	0.00015	TRUE	-1.5  	1.2e-19	TRUE	-2.7  	5.3e-61	TRUE	-2.3  	1.6e-44	TRUE	-1.3  	4.1e-15	TRUE	-2.2  	1.6e-41	TRUE	-3.4  	4.8e-97	TRUE	-3    	6.4e-76	TRUE	-2    	9.9e-35	TRUE	-1.2  	3.3e-12	TRUE	-0.8  	1.3e-05	TRUE	0.19  	0.33  	FALSE	0.4   	0.058 	FALSE	1.4   	3.5e-16	TRUE	1     	1.1e-08	TRUE
639298143	0.11  	0.66  	FALSE	0.056 	0.81  	FALSE	-0.17 	0.44  	FALSE	0.078 	0.74  	FALSE	-0.57 	0.0011	TRUE	-2    	5.2e-31	TRUE	-1.6  	2.1e-22	TRUE	-0.33 	0.066 	FALSE	-0.05 	0.95  	FALSE	-0.27 	0.33  	FALSE	-0.028	0.97  	FALSE	-0.68 	0.00012	TRUE	-2.1  	9.9e-34	TRUE	-1.8  	9.1e-25	TRUE	-0.44 	0.016 	TRUE	-0.23 	0.67  	FALSE	0.022 	1     	FALSE	-0.63 	0.00031	TRUE	-2    	3.2e-33	TRUE	-1.7  	3.4e-24	TRUE	-0.39 	0.032 	TRUE	0.25  	0.38  	FALSE	-0.4  	0.023 	TRUE	-1.8  	3.3e-26	TRUE	-1.5  	2.4e-18	TRUE	-0.16 	0.39  	FALSE	-0.65 	0.00022	TRUE	-2    	2.1e-33	TRUE	-1.7  	2e-24 	TRUE	-0.41 	0.024 	TRUE	-1.4  	2e-15 	TRUE	-1.1  	3.2e-09	TRUE	0.24  	0.25  	FALSE	0.32  	0.16  	FALSE	1.6   	2e-20 	TRUE	1.3   	1e-13 	TRUE
639298144	0.21  	0.29  	FALSE	-0.016	0.95  	FALSE	-0.23 	0.25  	FALSE	0.14  	0.52  	FALSE	-0.3  	0.074 	FALSE	-1.4  	1.2e-18	TRUE	-0.85 	2.2e-07	TRUE	-0.37 	0.029 	TRUE	-0.23 	0.6   	FALSE	-0.45 	0.041 	TRUE	-0.078	0.91  	FALSE	-0.52 	0.0022	TRUE	-1.6  	9.6e-24	TRUE	-1.1  	1.1e-10	TRUE	-0.59 	0.00057	TRUE	-0.22 	0.67  	FALSE	0.15  	0.95  	FALSE	-0.28 	0.09  	FALSE	-1.4  	1.7e-18	TRUE	-0.83 	3.2e-07	TRUE	-0.36 	0.039 	TRUE	0.37  	0.11  	FALSE	-0.069	0.69  	FALSE	-1.2  	1.5e-13	TRUE	-0.62 	0.00019	TRUE	-0.14 	0.44  	FALSE	-0.44 	0.0095	TRUE	-1.6  	5.2e-22	TRUE	-0.98 	1.8e-09	TRUE	-0.51 	0.0028	TRUE	-1.1  	4.4e-11	TRUE	-0.55 	0.0042	TRUE	-0.072	0.73  	FALSE	0.59  	0.0023	TRUE	1.1   	5.7e-10	TRUE	0.48  	0.0088	TRUE
639298145	0.52  	0.068 	FALSE	0.52  	0.064 	FALSE	0.58  	0.042 	TRUE	0.13  	0.69  	FALSE	1.9   	2.7e-13	TRUE	1.8   	2e-11 	TRUE	2.1   	2.4e-16	TRUE	2     	5.9e-15	TRUE	0.0018	1     	FALSE	0.058 	0.94  	FALSE	-0.39 	0.48  	FALSE	1.4   	1.9e-07	TRUE	1.3   	2.4e-06	TRUE	1.6   	9e-10 	TRUE	1.5   	1.2e-08	TRUE	0.057 	0.97  	FALSE	-0.39 	0.66  	FALSE	1.4   	1.6e-07	TRUE	1.3   	2e-06 	TRUE	1.6   	6.9e-10	TRUE	1.5   	9.5e-09	TRUE	-0.45 	0.23  	FALSE	1.3   	6.2e-07	TRUE	1.2   	6.8e-06	TRUE	1.6   	3.7e-09	TRUE	1.5   	4.5e-08	TRUE	1.8   	1.2e-11	TRUE	1.7   	5.4e-10	TRUE	2     	1.6e-14	TRUE	1.9   	3.8e-13	TRUE	-0.069	0.87  	FALSE	0.26  	0.53  	FALSE	0.15  	0.67  	FALSE	0.33  	0.47  	FALSE	0.22  	0.54  	FALSE	-0.11 	0.76  	FALSE
639298146	0.31  	0.15  	FALSE	0.49  	0.017 	TRUE	0.63  	0.002 	TRUE	0.44  	0.037 	TRUE	2.5   	4.9e-41	TRUE	3.3   	4.9e-59	TRUE	3.1   	1.3e-58	TRUE	2.4   	8.3e-36	TRUE	0.18  	0.77  	FALSE	0.31  	0.28  	FALSE	0.12  	0.85  	FALSE	2.2   	1.8e-31	TRUE	3     	3.3e-48	TRUE	2.8   	3.1e-47	TRUE	2     	6.9e-27	TRUE	0.14  	0.88  	FALSE	-0.055	1     	FALSE	2     	6.2e-27	TRUE	2.8   	6.2e-43	TRUE	2.6   	9.9e-42	TRUE	1.9   	1e-22 	TRUE	-0.19 	0.57  	FALSE	1.9   	1.7e-23	TRUE	2.7   	9.4e-39	TRUE	2.5   	2.1e-37	TRUE	1.7   	1.4e-19	TRUE	2.1   	2.5e-28	TRUE	2.8   	1.6e-44	TRUE	2.7   	2.2e-43	TRUE	1.9   	5.5e-24	TRUE	0.75  	0.0016	TRUE	0.57  	0.018 	TRUE	-0.18 	0.46  	FALSE	-0.18 	0.61  	FALSE	-0.93 	3e-05 	TRUE	-0.75 	0.00057	TRUE
639298147	-0.0073	0.99  	FALSE	0.41  	0.22  	FALSE	0.34  	0.32  	FALSE	0.12  	0.75  	FALSE	2.8   	8.4e-24	TRUE	3.6   	4e-38 	TRUE	3.6   	4.7e-38	TRUE	2.3   	2.1e-17	TRUE	0.42  	0.56  	FALSE	0.35  	0.47  	FALSE	0.12  	0.91  	FALSE	2.8   	9.4e-24	TRUE	3.6   	4.4e-38	TRUE	3.6   	5.3e-38	TRUE	2.4   	2.4e-17	TRUE	-0.065	0.97  	FALSE	-0.29 	0.92  	FALSE	2.4   	1.6e-17	TRUE	3.2   	4.7e-30	TRUE	3.1   	6.4e-30	TRUE	1.9   	3.7e-12	TRUE	-0.23 	0.68  	FALSE	2.4   	2e-18 	TRUE	3.2   	3.4e-31	TRUE	3.2   	4.4e-31	TRUE	2     	7.1e-13	TRUE	2.7   	8.6e-22	TRUE	3.5   	1.4e-35	TRUE	3.4   	1.7e-35	TRUE	2.2   	1.1e-15	TRUE	0.8   	0.014 	TRUE	0.78  	0.021 	TRUE	-0.43 	0.19  	FALSE	-0.019	0.97  	FALSE	-1.2  	3.8e-05	TRUE	-1.2  	5.5e-05	TRUE
639298148	0.099 	0.73  	FALSE	-0.42 	0.076 	FALSE	-0.67 	0.0028	TRUE	-0.31 	0.21  	FALSE	-0.74 	0.00036	TRUE	-0.6  	0.0045	TRUE	0.0085	0.97  	FALSE	-1.2  	1.3e-09	TRUE	-0.52 	0.14  	FALSE	-0.77 	0.0018	TRUE	-0.41 	0.3   	FALSE	-0.84 	5.8e-05	TRUE	-0.7  	0.00097	TRUE	-0.091	0.68  	FALSE	-1.3  	8.2e-11	TRUE	-0.25 	0.69  	FALSE	0.11  	1     	FALSE	-0.32 	0.12  	FALSE	-0.19 	0.39  	FALSE	0.43  	0.043 	TRUE	-0.82 	6.1e-05	TRUE	0.36  	0.23  	FALSE	-0.064	0.77  	FALSE	0.067 	0.77  	FALSE	0.68  	0.0011	TRUE	-0.56 	0.0069	TRUE	-0.43 	0.04  	TRUE	-0.3  	0.17  	FALSE	0.32  	0.14  	FALSE	-0.93 	5.6e-06	TRUE	0.13  	0.64  	FALSE	0.74  	0.0019	TRUE	-0.5  	0.03  	TRUE	0.61  	0.019 	TRUE	-0.63 	0.0049	TRUE	-1.2  	8e-09 	TRUE
639298149	0.37  	0.36  	FALSE	0.54  	0.16  	FALSE	0.89  	0.014 	TRUE	0.5   	0.2   	FALSE	3.8   	8e-32 	TRUE	4.3   	8.3e-40	TRUE	4.1   	1.5e-36	TRUE	3.7   	9.8e-30	TRUE	0.17  	0.89  	FALSE	0.52  	0.32  	FALSE	0.12  	0.93  	FALSE	3.4   	5.8e-26	TRUE	3.9   	2.7e-33	TRUE	3.7   	2.8e-30	TRUE	3.3   	4.7e-24	TRUE	0.35  	0.76  	FALSE	-0.043	1     	FALSE	3.3   	1.3e-23	TRUE	3.8   	1.2e-30	TRUE	3.5   	9.8e-28	TRUE	3.1   	8.6e-22	TRUE	-0.4  	0.48  	FALSE	2.9   	5e-19 	TRUE	3.4   	2.2e-25	TRUE	3.2   	9.9e-23	TRUE	2.8   	2.2e-17	TRUE	3.3   	3e-24 	TRUE	3.8   	2.4e-31	TRUE	3.6   	2e-28 	TRUE	3.2   	2.1e-22	TRUE	0.5   	0.22  	FALSE	0.29  	0.56  	FALSE	-0.13 	0.76  	FALSE	-0.21 	0.72  	FALSE	-0.63 	0.091 	FALSE	-0.42 	0.28  	FALSE
639298150	0.17  	0.31  	FALSE	0.12  	0.48  	FALSE	-0.16 	0.36  	FALSE	0.27  	0.094 	FALSE	-0.14 	0.34  	FALSE	-0.72 	1.9e-07	TRUE	-0.62 	7.5e-06	TRUE	-0.19 	0.19  	FALSE	-0.05 	0.93  	FALSE	-0.33 	0.081 	FALSE	0.095 	0.85  	FALSE	-0.31 	0.029 	TRUE	-0.89 	1.1e-10	TRUE	-0.79 	1e-08 	TRUE	-0.36 	0.011 	TRUE	-0.28 	0.33  	FALSE	0.14  	0.92  	FALSE	-0.26 	0.067 	FALSE	-0.84 	9.8e-10	TRUE	-0.74 	7.7e-08	TRUE	-0.31 	0.03  	TRUE	0.42  	0.015 	TRUE	0.021 	0.88  	FALSE	-0.56 	5.4e-05	TRUE	-0.46 	0.00095	TRUE	-0.034	0.83  	FALSE	-0.4  	0.0042	TRUE	-0.99 	7.7e-13	TRUE	-0.88 	1.2e-10	TRUE	-0.46 	0.0012	TRUE	-0.58 	0.00014	TRUE	-0.48 	0.0026	TRUE	-0.056	0.75  	FALSE	0.1   	0.67  	FALSE	0.53  	0.00037	TRUE	0.43  	0.0051	TRUE
639298151	0.11  	0.61  	FALSE	0.085 	0.69  	FALSE	0.27  	0.17  	FALSE	0.22  	0.26  	FALSE	0.2   	0.24  	FALSE	0.21  	0.26  	FALSE	0.44  	0.011 	TRUE	-0.39 	0.02  	TRUE	-0.027	0.97  	FALSE	0.16  	0.63  	FALSE	0.11  	0.85  	FALSE	0.089 	0.62  	FALSE	0.098 	0.61  	FALSE	0.33  	0.061 	FALSE	-0.5  	0.0029	TRUE	0.18  	0.74  	FALSE	0.14  	0.97  	FALSE	0.12  	0.5   	FALSE	0.12  	0.5   	FALSE	0.35  	0.038 	TRUE	-0.47 	0.004 	TRUE	-0.048	0.91  	FALSE	-0.069	0.7   	FALSE	-0.059	0.76  	FALSE	0.17  	0.34  	FALSE	-0.66 	8.6e-05	TRUE	-0.021	0.91  	FALSE	-0.012	0.95  	FALSE	0.22  	0.22  	FALSE	-0.61 	0.00023	TRUE	0.0095	0.97  	FALSE	0.24  	0.32  	FALSE	-0.59 	0.0015	TRUE	0.23  	0.41  	FALSE	-0.6  	0.0016	TRUE	-0.83 	3.6e-06	TRUE
639298152	-0.13 	0.73  	FALSE	0.11  	0.76  	FALSE	0.27  	0.45  	FALSE	0.2   	0.59  	FALSE	0.88  	0.0029	TRUE	1.4   	4.4e-05	TRUE	1.1   	0.00042	TRUE	2     	1.2e-09	TRUE	0.25  	0.79  	FALSE	0.4   	0.39  	FALSE	0.33  	0.67  	FALSE	1     	0.00062	TRUE	1.5   	7.1e-06	TRUE	1.2   	7.1e-05	TRUE	2.1   	9.8e-11	TRUE	0.15  	0.93  	FALSE	0.082 	1     	FALSE	0.77  	0.0095	TRUE	1.2   	0.00017	TRUE	0.95  	0.0016	TRUE	1.8   	1e-08 	TRUE	-0.072	0.93  	FALSE	0.61  	0.042 	TRUE	1.1   	0.0013	TRUE	0.79  	0.0096	TRUE	1.7   	2.6e-07	TRUE	0.69  	0.023 	TRUE	1.2   	0.00053	TRUE	0.86  	0.0045	TRUE	1.8   	5.8e-08	TRUE	0.47  	0.27  	FALSE	0.18  	0.74  	FALSE	1.1   	0.0043	TRUE	-0.29 	0.6   	FALSE	0.61  	0.15  	FALSE	0.9   	0.017 	TRUE
