"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"Atu1032",128.988290829871,1.30056685507815,0.224634165933546,5.78971079342802,7.05077201857907e-09,8.06972229739308e-07
"Atu0918",130.068136189464,1.44462831730775,0.254807783184401,5.6694826949705,1.43229315850779e-08,1.54558090996494e-06
"Atu4081",80.2136137316524,2.3125658213315,0.407942291531068,5.66885529973393,1.43754706958408e-08,1.54558090996494e-06
"Atu0967",101.48932549385,1.47281846202294,0.260047692929475,5.66364748493412,1.48188685949234e-08,1.54639252278789e-06
"Atu3861",84.1272813921007,1.35452548777577,0.240061736767465,5.64240476643651,1.67691295127333e-08,1.69991061460508e-06
"Atu0964",192.493817647561,1.56002725865741,0.278634946326233,5.59882125062265,2.15814178090395e-08,2.12696862184645e-06
"Atu0116",413.612080952336,-1.92209154661717,0.343856910256221,-5.58980055158683,2.27330572455075e-08,2.17991586775839e-06
"Atu3577",29.1987556267026,-1.28903644632873,0.237815218256155,-5.42032783175501,5.94898408409343e-08,5.5059047929878e-06
"Atu3239",75.558710767853,-1.17875510610766,0.217592753358749,-5.41725350643559,6.05215013885355e-08,5.5059047929878e-06
"Atu5127",231.823245475534,-1.26981570700738,0.238373883002032,-5.32699174513409,9.98526999032474e-08,8.66372579270476e-06
"Atu0139",132.753374879842,0.798164468581117,0.149847475764826,5.32651260561623,1.00116335259553e-07,8.66372579270476e-06
"Atu2736",27.4666017550627,-1.38982206529449,0.261216653865335,-5.32057219449333,1.03441389229501e-07,8.73833449967311e-06
"Atu0490",89.6986094723638,1.37199660718703,0.259306737835547,5.29101796057899,1.21637418960589e-07,1.00365014528411e-05
"Atu0973",88.8223957887895,0.982461966645017,0.186238003443814,5.27530336707789,1.32536653912806e-07,1.06872738200599e-05
"Atu0484",272.096646361475,-0.808708646820757,0.153968581192155,-5.25242644024546,1.5010842171947e-07,1.16379821319146e-05
"Atu0965",68.7251524281196,1.49821371902294,0.285293954925395,5.25147376296399,1.50887028767777e-07,1.16379821319146e-05
"Atu4033",15272.6030320153,-1.09512492040339,0.209502348493434,-5.22726799140252,1.72033062635138e-07,1.29866660899888e-05
"Atu0917",134.295306142054,1.43168576386171,0.277401745711444,5.16105535021023,2.45561556162129e-07,1.80627745198111e-05
"Atu2737",32.80078955369,-1.18345192930396,0.229435274853922,-5.15810801132235,2.49457708982735e-07,1.80627745198111e-05
"Atu0966",104.503980321983,1.46013905125641,0.283764033440257,5.14561001108629,2.66652877544553e-07,1.89216881905615e-05
"Atu3137",149.954405037543,-1.27941290828263,0.251673498601711,-5.08362189658825,3.70304739327863e-07,2.57615924536325e-05
"Atu0237",36.4396215259586,1.51928269439828,0.300064834494919,5.06318141862773,4.12317138929932e-07,2.81327155562192e-05
"Atu2124",103.38049884636,1.65565368137245,0.328024922930729,5.04734111841276,4.480010531801e-07,2.99907120128867e-05
"Atu0955",163.046063438604,1.46275021264553,0.29119306003429,5.02330039209478,5.07910091240192e-07,3.33715741429667e-05
"Atu2422",2779.81199075239,-0.493808522314527,0.10163192217283,-4.85879349477206,1.18103236663817e-06,7.61873243060406e-05
"Atu4420",97.0945002541615,1.65271771998417,0.340680819248422,4.85122034058225,1.22704135182828e-06,7.77418342194063e-05
"Atu4380",301.4472452863,1.48969077626866,0.307519810637486,4.84421076216372,1.27115943706721e-06,7.91240996967446e-05
"Atu4192",66.5944874277125,-0.993079508056067,0.206575805841092,-4.80733696771823,1.52954061126373e-06,9.35656911855812e-05
"Atu3393",64.6931246912191,1.15372423201804,0.247807258368162,4.655732199353,3.22831335466223e-06,0.000194136538683756
"Atu3254",111.775371545759,-1.2353763395441,0.26609506111407,-4.64261281051932,3.44030688354202e-06,0.000202146704898278
"Atu1634",1492.80705863279,-0.826599167525029,0.178126705192739,-4.64051230628569,3.47546476854423e-06,0.000202146704898278
"Atu5121",123.569454575239,-0.872688406795793,0.188442342326782,-4.63106325266561,3.63792704904212e-06,0.000205337551811089
"Atu3114",269.440229349554,-1.08831789109029,0.235027391980319,-4.63060021183157,3.64607265053512e-06,0.000205337551811089
"Atu0957",368.220883218174,1.30115206067986,0.284470003343142,4.57395171859421,4.78610175454998e-06,0.000262303440910242
"Atu3633",85.3876587508408,0.981680393780585,0.214663772203226,4.57310697424627,4.80544635263972e-06,0.000262303440910242
"Atu2688",111.575765880378,0.977109980705261,0.2143599199998,4.55826807878158,5.15771771122206e-06,0.00027726640059721
"Atu4049",135.982622720376,0.633401742264785,0.140384987540963,4.51189086069451,6.42522490438711e-06,0.000340102387429368
"Atu3181",1402.96940667145,4.74238496225197,1.05181104617262,4.50878033607727,6.52013734581675e-06,0.000340102387429368
"Atu3338",897.822221972076,-1.22102374852865,0.270992874005422,-4.50574116758591,6.61416706105592e-06,0.000340102387429368
"Atu5172",81.986477415685,-0.718759299506417,0.160333044259699,-4.48291431641633,7.36304993078937e-06,0.000373201445063439
"Atu3198",753.604586039676,-1.44536626745792,0.330747491685615,-4.36999918001427,1.2424700309855e-05,0.000620885023934727
"Atu3372",262.816105982548,-0.865252212165938,0.198525968833949,-4.35838302287623,1.31026924289932e-05,0.000645671565806497
"Atu0954",127.109523123956,1.21319421391981,0.278844868614255,4.35078551005399,1.35650697512877e-05,0.000659299554487244
"Atu0665",158.699283691782,0.777565220964005,0.180111550702553,4.31713134405313,1.5807010700974e-05,0.000757882080635889
"Atu3255",82.7970262973622,-1.00514327158819,0.237544432578613,-4.23139056839627,2.32250982737117e-05,0.00109870198233505
"Atu3327",588.899214074086,0.745695255590238,0.176596305022191,4.22259828990496,2.41502025616607e-05,0.00112743314064174
"Atu0956",146.256849196885,1.20984759812108,0.287405758846629,4.2095454279561,2.55884991191985e-05,0.00115976371765097
"Atu0405",1212.24911122736,-0.528475409461829,0.125596246269322,-4.20773251716931,2.57945934986152e-05,0.00115976371765097
"Atu1764",28.6855355159411,1.35504385412811,0.322055889172625,4.20748043952643,2.58233747729499e-05,0.00115976371765097
"Atu0238",10.9454141546026,2.34536872543205,0.559175620462449,4.1943329422917,2.7367575932576e-05,NA
"Atu4320",236.356354544968,-0.798840887189512,0.190668211717775,-4.18969098200778,2.79334596956274e-05,0.00122892981188769
"Atu3533",166.575155284492,-0.893679130740337,0.21335496812796,-4.18869613668593,2.80561766524529e-05,0.00122892981188769
"Atu0117",114.10570750324,-1.67827629116837,0.402623782454437,-4.16834862793603,3.06814412472809e-05,0.00132753357982137
"Atu5122",456.060789607448,-0.958299219555596,0.230635657452663,-4.15503495920739,3.25237810424984e-05,0.00139029367637089
"Atu3182",11.5745276743115,1.87406415067143,0.451061495158738,4.15478636679443,3.25591607109984e-05,NA
"Atu2023",60.9089573837689,0.99416648406097,0.241129991063981,4.12294828890522,3.74053694021347e-05,0.0015799315552235
"Atu4727",741.016846939105,-0.668340557295719,0.162600349723614,-4.11032669014399,3.95099731294802e-05,0.00164919276074583
"Atu1730",1037.92804648305,0.823713892359756,0.202025555661872,4.07727571722855,4.5566447984904e-05,0.00187988090058651
